PG.Pvalue;PG.Qvalue;PG.Cscore;PG.MolecularWeight;PG.ProteinGroups;PG.ProteinAccessions;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.NrOfStrippedSequencesMeasured;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.NrOfStrippedSequencesMeasured;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.NrOfStrippedSequencesMeasured;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.NrOfStrippedSequencesMeasured;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.NrOfModifiedSequencesMeasured;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.NrOfModifiedSequencesMeasured;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.NrOfModifiedSequencesMeasured;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.NrOfModifiedSequencesMeasured;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.Quantity;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.Quantity;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.Quantity;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.Quantity;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.Quantity;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.Quantity;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.Quantity;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.Quantity;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.Quantity;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.Quantity;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.Quantity;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.Quantity;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.MS2Quantity;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.MS2Quantity;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.MS2Quantity;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.MS2Quantity;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.MS2Quantity;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.MS2Quantity;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.MS2Quantity;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.MS2Quantity;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.MS2Quantity;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.MS2Quantity;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.MS2Quantity;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.MS2Quantity;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.IBAQ;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.IBAQ;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.IBAQ;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.IBAQ;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.IBAQ;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.IBAQ;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.IBAQ;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.IBAQ;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.IBAQ;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.IBAQ;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.IBAQ;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.IBAQ
0.039622592;0.002909536;0.9323646;NaN|NaN|NaN|NaN;Q54GZ3|Q54GZ7|Q54H21|Q54H14;Q54GZ3|Q54GZ7|Q54H21|Q54H14;1;1;1;1;1;1;Filtered;Filtered;Filtered;1;Filtered;Filtered;1;1;1;1;1;1;Filtered;Filtered;Filtered;1;Filtered;Filtered;41753.17578;65170.16797;57808.92578;64548.11328;55817.47656;34734.08984;Filtered;Filtered;Filtered;216374.2031;Filtered;Filtered;41753.17578;65170.16797;57808.92578;64548.11328;55817.47656;34734.08984;Filtered;Filtered;Filtered;216374.2031;Filtered;Filtered;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;Filtered;Filtered;NaN;Filtered;Filtered
0.002297235;0.00024368;1.010056;"NaN|NaN|NaN;NaN";"Q54GZ3|Q54GZ7|Q54H41;Q54H62";"Q54GZ3|Q54GZ7|Q54H41;Q54H62";4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;213590.5469;215345.9531;200418.5469;265281.375;275492.3125;147727.6719;225101.8906;211991.3438;137178.9219;153821.2344;106708.3047;171113.8125;213590.5469;215345.9531;200418.5469;265281.375;275492.3125;147727.6719;225101.8906;211991.3438;137178.9219;153821.2344;106708.3047;171113.8125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.002017705;0.000222569;1.013023;"NaN|NaN|NaN;NaN|NaN";"Q54GZ3|Q54GZ7|Q54H41;Q54H62|Q54H14";"Q54GZ3|Q54GZ7|Q54H41;Q54H62|Q54H14";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;91360.23438;44973.35156;103095.875;63473.64063;65376.40625;78183.96094;53461.50391;50078.36328;49980.39453;81407.10156;77829.27344;60306.24219;91360.23438;44973.35156;103095.875;63473.64063;65376.40625;78183.96094;53461.50391;50078.36328;49980.39453;81407.10156;77829.27344;60306.24219;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.002171667;0.000234142;1.011346;"NaN|NaN|NaN;NaN|NaN";"Q54GZ3|Q54GZ7|Q54H41;Q54H62|Q54H21";"Q54GZ3|Q54GZ7|Q54H41;Q54H62|Q54H21";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;18019.69922;19944.71289;20841.31055;23807.75195;19378.00781;20972.26367;16201.55469;22175.54297;11251.86816;30087.42383;18513.75391;33444.16406;18019.69922;19944.71289;20841.31055;23807.75195;19378.00781;20972.26367;16201.55469;22175.54297;11251.86816;30087.42383;18513.75391;33444.16406;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.023542417;0.001790917;0.9489566;NaN|NaN;Q54GZ3|Q54H21;Q54GZ3|Q54H21;1;1;1;1;1;1;1;1;Filtered;1;Filtered;1;1;1;1;1;1;1;1;1;Filtered;1;Filtered;1;55758.71484;62866.54688;53129.42188;49205.48047;70053.60938;36940.00391;46104.15234;43877.37891;Filtered;52737.26172;Filtered;59564.70313;55758.71484;62866.54688;53129.42188;49205.48047;70053.60938;36940.00391;46104.15234;43877.37891;Filtered;52737.26172;Filtered;59564.70313;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;NaN;Filtered;NaN
0.012989043;0.001039123;0.9663081;"NaN|NaN;NaN|NaN";"Q54GZ3|Q54H41;Q54H62|Q54H21";"Q54GZ3|Q54H41;Q54H62|Q54H21";1;1;1;1;1;1;1;Filtered;1;1;1;1;1;1;1;1;1;1;1;Filtered;1;1;1;1;17861.25586;23044.57813;19697.81836;15454.88867;16893.58203;14760.47168;13657.61523;Filtered;10980.4541;13390.28125;13643.94727;14320.80371;17861.25586;23044.57813;19697.81836;15454.88867;16893.58203;14760.47168;13657.61523;Filtered;10980.4541;13390.28125;13643.94727;14320.80371;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;NaN;NaN;NaN;NaN
0.006736476;0.000582462;0.9839097;NaN;Q54GZ7;Q54GZ7;7;7;7;7;7;7;7;7;7;7;Filtered;7;8;8;8;8;8;8;8;8;8;8;Filtered;8;139669.9844;133876.0625;131326.1563;158755.5938;132465.7188;174341.7344;104502.6094;117455.5625;109223.5156;49559.37109;Filtered;128875.9609;139669.9844;133876.0625;131326.1563;158755.5938;132465.7188;174341.7344;104502.6094;117455.5625;109223.5156;49559.37109;Filtered;128875.9609;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;NaN
0.082725627;0.005854797;0.9058616;NaN|NaN|NaN;Q54GZ7|Q94481|Q54GJ9;Q54GZ7|Q94481|Q54GJ9;1;1;1;Filtered;1;Filtered;1;1;1;1;Filtered;Filtered;1;1;1;Filtered;1;Filtered;1;1;1;1;Filtered;Filtered;67087.10938;78233.15625;72281.84375;Filtered;54138.98047;Filtered;29703.79688;23608.43359;54404.37891;58775.02734;Filtered;Filtered;67087.10938;78233.15625;72281.84375;Filtered;54138.98047;Filtered;29703.79688;23608.43359;54404.37891;58775.02734;Filtered;Filtered;NaN;NaN;NaN;Filtered;NaN;Filtered;NaN;NaN;NaN;NaN;Filtered;Filtered
0.003173155;0.000309989;1.002508;NaN;Q54H00;Q54H00;4;4;4;4;4;4;Filtered;Filtered;Filtered;4;4;4;4;4;4;4;4;4;Filtered;Filtered;Filtered;4;4;4;72551.77344;49025.92188;45040.50391;37652.73438;42969.83594;39463.41016;Filtered;Filtered;Filtered;45942.43359;53802.48438;45043.07422;72551.77344;49025.92188;45040.50391;37652.73438;42969.83594;39463.41016;Filtered;Filtered;Filtered;45942.43359;53802.48438;45043.07422;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;Filtered;Filtered;NaN;NaN;NaN
0.008921661;0.000742066;0.9765543;NaN;Q54H02;Q54H02;11;11;11;11;11;11;11;11;11;11;11;11;12;12;12;12;12;12;12;12;12;12;12;12;68851.42969;74391.25;70780.1875;54400.51953;53370.67188;48061.76172;48850.25391;40879.34766;41191.10156;47763.72266;38339.53516;51560.00391;68851.42969;74391.25;70780.1875;54400.51953;53370.67188;48061.76172;48850.25391;40879.34766;41191.10156;47763.72266;38339.53516;51560.00391;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00506927;0.000455851;0.9911131;NaN;Q54H05;Q54H05;5;5;5;5;5;5;5;5;5;5;Filtered;5;5;5;5;5;5;5;5;5;5;5;Filtered;5;35149.34375;67427.72656;65670;30002.45898;47316.03516;29314.12109;40992.83203;38424.375;37762.24219;38020.88672;Filtered;37583.48828;35149.34375;67427.72656;65670;30002.45898;47316.03516;29314.12109;40992.83203;38424.375;37762.24219;38020.88672;Filtered;37583.48828;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;NaN
0.00566774;0.000501167;0.9883135;NaN;Q54H06;Q54H06;Filtered;Filtered;Filtered;2;2;2;2;Filtered;2;2;2;Filtered;Filtered;Filtered;Filtered;2;2;2;2;Filtered;2;2;2;Filtered;Filtered;Filtered;Filtered;16334.98242;27440.16992;13817.66016;20694.10156;Filtered;22832.32031;23119.81836;11364.4043;Filtered;Filtered;Filtered;Filtered;16334.98242;27440.16992;13817.66016;20694.10156;Filtered;22832.32031;23119.81836;11364.4043;Filtered;Filtered;Filtered;Filtered;NaN;NaN;NaN;NaN;Filtered;NaN;NaN;NaN;Filtered
0.001298345;0.000180861;1.022847;NaN;Q54H07;Q54H07;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;63809.09375;66371.9375;86280.75;65770.64063;49822.74219;77642.9375;65728.42188;77881.28906;83893.99219;73547.57813;71328.00781;58620.625;63809.09375;66371.9375;86280.75;65770.64063;49822.74219;77642.9375;65728.42188;77881.28906;83893.99219;73547.57813;71328.00781;58620.625;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00451281;0.000412986;0.993994;NaN;Q54H09;Q54H09;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;46783.55469;52970.98828;49005.86719;53597.52344;60206.75781;44484.23047;49923.98828;49510.83594;39583.24609;56867.08984;58133.83203;68068.03125;46783.55469;52970.98828;49005.86719;53597.52344;60206.75781;44484.23047;49923.98828;49510.83594;39583.24609;56867.08984;58133.83203;68068.03125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.003358351;0.000323838;1.001157;NaN;Q54H14;Q54H14;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;44070.22656;45800.94531;38969.53516;74143.79688;17686.86133;26885.80469;24417.23828;30604.31445;41621.75781;16798.50195;41206.89063;38972.99219;44070.22656;45800.94531;38969.53516;74143.79688;17686.86133;26885.80469;24417.23828;30604.31445;41621.75781;16798.50195;41206.89063;38972.99219;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00041132;0.000173541;1.046838;NaN;Q54H18;Q54H18;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;70376.29688;76951.21094;61033.5625;50082.05859;26881.67578;50544.87891;60576.98828;40528.23438;56417.26172;63740.25391;65774.07813;69484.78125;70376.29688;76951.21094;61033.5625;50082.05859;26881.67578;50544.87891;60576.98828;40528.23438;56417.26172;63740.25391;65774.07813;69484.78125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.03991416;0.002927526;0.9321199;NaN;Q54H21;Q54H21;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;60676.58594;41931.45703;54289.03906;28370.55469;32001.42969;35892.87891;36331.42578;24433.32422;28222.38672;28138.30469;32633.94141;27474.19531;60676.58594;41931.45703;54289.03906;28370.55469;32001.42969;35892.87891;36331.42578;24433.32422;28222.38672;28138.30469;32633.94141;27474.19531;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.005029915;0.000452775;0.9913074;NaN;Q54H23;Q54H23;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;93099.47656;74442.95313;154949.4688;195170;148993.4375;110092.4141;201771.8125;317294.125;156682.3438;498345.2188;315011.3125;404150.3125;93099.47656;74442.95313;154949.4688;195170;148993.4375;110092.4141;201771.8125;317294.125;156682.3438;498345.2188;315011.3125;404150.3125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.038755802;0.002849982;0.9331011;NaN;Q54H24;Q54H24;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;25743.66016;28994.67578;25453.49609;30857.18359;26103.25781;30754.81641;44635.89063;41573.81641;28143.75195;27921.84375;27524.23438;13670.17188;25743.66016;28994.67578;25453.49609;30857.18359;26103.25781;30754.81641;44635.89063;41573.81641;28143.75195;27921.84375;27524.23438;13670.17188;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000974237;0.000173541;1.029049;NaN;Q54H27;Q54H27;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;52232.90625;44695.46484;60067.00391;60588.4375;26254.78516;33328.76953;44592.75;36324.67969;44867.87109;52226.56641;47249.69531;73735.80469;52232.90625;44695.46484;60067.00391;60588.4375;26254.78516;33328.76953;44592.75;36324.67969;44867.87109;52226.56641;47249.69531;73735.80469;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001369939;0.000182905;1.021672;NaN;Q54H31;Q54H31;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;114646.1719;80417.17969;61373.58984;46847.66016;95357.82813;44808.61719;87743.29688;119786.375;78300.30469;43540.68359;40862.46484;140079.3594;114646.1719;80417.17969;61373.58984;46847.66016;95357.82813;44808.61719;87743.29688;119786.375;78300.30469;43540.68359;40862.46484;140079.3594;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.0037945;0.000356824;0.9982236;NaN;Q54H38;Q54H38;14;14;14;14;14;14;14;14;14;14;14;14;15;15;15;15;15;15;15;15;15;15;15;15;39503.42578;16355.69727;12174.5459;42960.71094;54346.46094;68010.73438;67071.15625;68307.35156;97542.42188;123475.2266;65402.06641;91033.10938;39503.42578;16355.69727;12174.5459;42960.71094;54346.46094;68010.73438;67071.15625;68307.35156;97542.42188;123475.2266;65402.06641;91033.10938;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000643521;0.000173541;1.037752;NaN;Q54H39;Q54H39;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;197757.9844;262957.5313;309252.375;202915.5781;173457.3906;202712.8906;176965.125;162218.1563;191239.9375;105825.4531;166594;150779.6719;197757.9844;262957.5313;309252.375;202915.5781;173457.3906;202712.8906;176965.125;162218.1563;191239.9375;105825.4531;166594;150779.6719;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.013227793;0.00105592;0.9657983;"NaN;NaN";"Q54H41;Q54H62";"Q54H41;Q54H62";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;69241.57031;50165.30469;49306.78125;43965.5;52540.44531;40771.95703;39145.60547;64686.70703;46444.20313;7740.04834;70736.35156;59129.35938;69241.57031;50165.30469;49306.78125;43965.5;52540.44531;40771.95703;39145.60547;64686.70703;46444.20313;7740.04834;70736.35156;59129.35938;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.028716133;0.002154322;0.9427987;"NaN;NaN|NaN";"Q54H41;Q54H62|Q54H21";"Q54H41;Q54H62|Q54H21";4;4;4;4;4;4;4;4;4;Filtered;4;4;4;4;4;4;4;4;4;4;4;Filtered;4;4;61699.35547;63935.53516;11588.07422;9700.34375;9924.220703;12649.16797;10464.25781;11412.93164;10004.07324;Filtered;10644.74023;11909.05566;61699.35547;63935.53516;11588.07422;9700.34375;9924.220703;12649.16797;10464.25781;11412.93164;10004.07324;Filtered;10644.74023;11909.05566;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;NaN;NaN
0.005256015;0.000469432;0.9902093;NaN;Q54H42;Q54H42;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;11863.25586;2737.258789;2993.551514;44171.19922;22937.73047;32371.78711;44814.87891;43413.72656;13427.38672;3338.278564;51157.98047;59284.51172;11863.25586;2737.258789;2993.551514;44171.19922;22937.73047;32371.78711;44814.87891;43413.72656;13427.38672;3338.278564;51157.98047;59284.51172;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00191134;0.00021602;1.014251;NaN;Q54H43;Q54H43;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;81208.72656;90686.03125;96067.79688;63744.96484;67823.92969;53298.61719;72604.64844;61157.03516;55771.4375;104234.9375;56638.87891;68678.95313;81208.72656;90686.03125;96067.79688;63744.96484;67823.92969;53298.61719;72604.64844;61157.03516;55771.4375;104234.9375;56638.87891;68678.95313;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001599622;0.000196334;1.018245;NaN;Q54H44;Q54H44;10;10;10;10;10;10;10;10;10;10;10;10;11;11;11;11;11;11;11;11;11;11;11;11;215175.4375;212870.3281;138922.875;214675.2813;205582.6406;181160.3906;180066;213962.1406;155189.5313;226025.0313;210555.7969;186807.2656;215175.4375;212870.3281;138922.875;214675.2813;205582.6406;181160.3906;180066;213962.1406;155189.5313;226025.0313;210555.7969;186807.2656;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001154783;0.000174991;1.025396;NaN;Q54H47;Q54H47;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;78459.01563;74087.21094;73092.23438;104972.0625;99223.21875;74014.04688;101063.6172;83506.85156;97277.24219;132614.3906;108877.625;123820.6719;78459.01563;74087.21094;73092.23438;104972.0625;99223.21875;74014.04688;101063.6172;83506.85156;97277.24219;132614.3906;108877.625;123820.6719;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.009588069;0.000792998;0.9746273;NaN;Q54H49;Q54H49;16;16;16;16;16;16;16;16;16;16;16;16;17;17;17;17;17;17;17;17;17;17;17;17;180565.0781;113330.75;144168.5781;95580.88281;97013.83594;91222.64063;94522.25;100811.5781;71112.9375;109058.25;105001.125;64641.23438;180565.0781;113330.75;144168.5781;95580.88281;97013.83594;91222.64063;94522.25;100811.5781;71112.9375;109058.25;105001.125;64641.23438;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000677998;0.000173541;1.036672;NaN;Q54H52;Q54H52;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;93573.21094;77804.96875;83452.26563;68036.78125;71822.85938;67710.84375;86305.55469;102227.1797;86988.70313;94112.17188;112668.6406;91659.32813;93573.21094;77804.96875;83452.26563;68036.78125;71822.85938;67710.84375;86305.55469;102227.1797;86988.70313;94112.17188;112668.6406;91659.32813;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000895575;0.000173541;1.030839;NaN;Q54H53;Q54H53;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;2528633;2642858;2643018.5;2617769.75;2820864.25;2515814;2424630.75;2591744.5;2478010;3235120.5;2904316;2689740.75;2528633;2642858;2643018.5;2617769.75;2820864.25;2515814;2424630.75;2591744.5;2478010;3235120.5;2904316;2689740.75;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000777962;0.000173541;1.033806;NaN;Q54H55;Q54H55;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;389255.875;366374.1563;359893.4375;318275.7188;352885.6875;327475.8438;322206.6563;351342.3438;334238.1563;379453.8438;306186.875;295112.3438;389255.875;366374.1563;359893.4375;318275.7188;352885.6875;327475.8438;322206.6563;351342.3438;334238.1563;379453.8438;306186.875;295112.3438;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001464079;0.000188053;1.020208;NaN;Q54H57;Q54H57;4;4;4;4;4;4;4;4;4;Filtered;4;4;4;4;4;4;4;4;4;4;4;Filtered;4;4;410481.5;401458.7813;427191;51470.49219;124151.3047;29796.92578;267273.1563;177427.7656;241542.2344;Filtered;42166.75781;33509.06641;410481.5;401458.7813;427191;51470.49219;124151.3047;29796.92578;267273.1563;177427.7656;241542.2344;Filtered;42166.75781;33509.06641;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;NaN;NaN
0.008063941;0.000680501;0.9792293;NaN;Q54H59;Q54H59;Filtered;Filtered;Filtered;4;4;4;4;4;4;4;4;4;Filtered;Filtered;Filtered;4;4;4;4;4;4;4;4;4;Filtered;Filtered;Filtered;42022.9375;34733.64063;50488.8125;60532.34375;43850.63281;54650.41016;63441.69141;45696.88281;36870.10547;Filtered;Filtered;Filtered;42022.9375;34733.64063;50488.8125;60532.34375;43850.63281;54650.41016;63441.69141;45696.88281;36870.10547;Filtered;Filtered;Filtered;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000656188;0.000173541;1.037349;NaN;Q54H66;Q54H66;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2187348.25;1996961;1937928.875;2252159.75;3149309.5;2306793.25;2030577.5;2232228.25;2080730;3159175.5;2484575.5;2309566.75;2187348.25;1996961;1937928.875;2252159.75;3149309.5;2306793.25;2030577.5;2232228.25;2080730;3159175.5;2484575.5;2309566.75;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.002400451;0.000251266;1.009043;NaN;Q54H71;Q54H71;11;11;11;11;11;11;11;11;11;11;11;11;12;12;12;12;12;12;12;12;12;12;12;12;178728.6719;228785.2969;120277.7266;256659.4063;287265.7188;236035.3125;229755.2031;251895.8438;273483.5625;216946.0625;314792.9063;281509.375;178728.6719;228785.2969;120277.7266;256659.4063;287265.7188;236035.3125;229755.2031;251895.8438;273483.5625;216946.0625;314792.9063;281509.375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001602939;0.000196437;1.018199;NaN;Q54H73;Q54H73;10;10;10;10;10;10;10;10;10;10;10;10;11;11;11;11;11;11;11;11;11;11;11;11;95271.20313;131187.7656;126833.2266;110442.4453;101901.5859;95585.60156;110884.5391;77840.25;104978.125;90162.15625;102084.2422;101723.0859;95271.20313;131187.7656;126833.2266;110442.4453;101901.5859;95585.60156;110884.5391;77840.25;104978.125;90162.15625;102084.2422;101723.0859;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000586426;0.000173541;1.039663;NaN;Q54H86;Q54H86;15;15;15;15;15;15;15;15;15;15;15;15;16;16;16;16;16;16;16;16;16;16;16;16;223636.3125;240642.625;219955.875;247929.5469;349354.375;300180.8125;351062.9063;200951.5469;352311.2813;409875.8125;363428.7813;367304.0938;223636.3125;240642.625;219955.875;247929.5469;349354.375;300180.8125;351062.9063;200951.5469;352311.2813;409875.8125;363428.7813;367304.0938;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
